Date,Region,Product,Product Category,Temperature,DayOfWeek,Sales,source_file,is_anomaly,anomaly_score
2025-02-14,North,Pepsi,AA,13.4,Friday,1218,sales_2025-02-14.csv,0,-0.4879044870941216
2025-02-14,North,Golden Milk,AB,13.4,Friday,903,sales_2025-02-14.csv,0,-0.49871770455172265
2025-02-14,North,Almond Drink,AB,13.4,Friday,920,sales_2025-02-14.csv,0,-0.4974685562581149
2025-02-14,North,Oat Latte,AB,13.4,Friday,964,sales_2025-02-14.csv,0,-0.49732896743342925
2025-02-14,North,Strawberry Shake,AC,13.4,Friday,1049,sales_2025-02-14.csv,0,-0.4887463173178516
2025-02-14,North,Chocolate Shake,AC,13.4,Friday,1139,sales_2025-02-14.csv,0,-0.49133863445558146
2025-02-14,North,Vanilla Shake,AC,13.4,Friday,1035,sales_2025-02-14.csv,0,-0.489690210517611
2025-02-14,North,Orange Juice,AD,13.4,Friday,1280,sales_2025-02-14.csv,0,-0.505073769110838
2025-02-14,North,Apple Juice,AD,13.4,Friday,1152,sales_2025-02-14.csv,0,-0.5006473027428058
2025-02-14,North,Mango Juice,AD,13.4,Friday,1318,sales_2025-02-14.csv,0,-0.5089821470581016
2025-02-14,North,Pepsi Max,AE,13.4,Friday,1161,sales_2025-02-14.csv,0,-0.4839314611736387
2025-02-14,North,Cola Zero,AE,13.4,Friday,1103,sales_2025-02-14.csv,0,-0.48596816821972527
2025-02-14,North,Sprite Zero,AE,13.4,Friday,1226,sales_2025-02-14.csv,0,-0.484888480905002
2025-02-14,North,Kombucha,AF,13.4,Friday,939,sales_2025-02-14.csv,0,-0.49845484263946765
2025-02-14,North,Coconut Water,AF,13.4,Friday,997,sales_2025-02-14.csv,0,-0.495812940307719
2025-02-14,North,Isotonic Drink,AF,13.4,Friday,1035,sales_2025-02-14.csv,0,-0.4954775935157889
2025-02-14,South,Coca-Cola,AA,22.6,Friday,1135,sales_2025-02-14.csv,0,-0.48887814137562646
2025-02-14,South,Fanta,AA,22.6,Friday,1212,sales_2025-02-14.csv,0,-0.48703010495255056
2025-02-14,South,Sprite,AA,22.6,Friday,1288,sales_2025-02-14.csv,0,-0.4868543623369419
2025-02-14,South,Pepsi,AA,22.6,Friday,1184,sales_2025-02-14.csv,0,-0.48674009289675685
2025-02-14,South,Golden Milk,AB,22.6,Friday,1051,sales_2025-02-14.csv,0,-0.4990724967085133
2025-02-14,South,Almond Drink,AB,22.6,Friday,997,sales_2025-02-14.csv,0,-0.500720019387596
2025-02-14,South,Oat Latte,AB,22.6,Friday,926,sales_2025-02-14.csv,0,-0.5009506817754804
2025-02-14,South,Strawberry Shake,AC,22.6,Friday,1105,sales_2025-02-14.csv,0,-0.5006867986528963
2025-02-14,South,Chocolate Shake,AC,22.6,Friday,1250,sales_2025-02-14.csv,0,-0.5031679748400979
2025-02-14,South,Vanilla Shake,AC,22.6,Friday,1186,sales_2025-02-14.csv,0,-0.5003515393301684
2025-02-14,South,Orange Juice,AD,22.6,Friday,1261,sales_2025-02-14.csv,0,-0.4898299978831587
2025-02-14,South,Apple Juice,AD,22.6,Friday,1135,sales_2025-02-14.csv,0,-0.49406949720081844
2025-02-14,South,Mango Juice,AD,22.6,Friday,1348,sales_2025-02-14.csv,0,-0.49504682155164603
2025-02-14,South,Pepsi Max,AE,22.6,Friday,1232,sales_2025-02-14.csv,0,-0.47747289939670357
2025-02-14,South,Cola Zero,AE,22.6,Friday,1148,sales_2025-02-14.csv,0,-0.4759505509141282
2025-02-14,South,Sprite Zero,AE,22.6,Friday,1120,sales_2025-02-14.csv,0,-0.4762726815058142
2025-02-14,South,Kombucha,AF,22.6,Friday,1027,sales_2025-02-14.csv,0,-0.49935482868607295
2025-02-14,South,Coconut Water,AF,22.6,Friday,2247,sales_2025-02-14.csv,1,-0.533654655093226
2025-02-14,South,Isotonic Drink,AF,22.6,Friday,1007,sales_2025-02-14.csv,0,-0.4995354161150954
2025-02-14,East,Coca-Cola,AA,19.3,Friday,1311,sales_2025-02-14.csv,0,-0.49358637837843916
2025-02-14,East,Fanta,AA,19.3,Friday,1416,sales_2025-02-14.csv,0,-0.49662681653733665
2025-02-14,East,Sprite,AA,19.3,Friday,1446,sales_2025-02-14.csv,0,-0.49662681653733665
2025-02-14,East,Pepsi,AA,19.3,Friday,1445,sales_2025-02-14.csv,0,-0.49662681653733665
2025-02-14,East,Golden Milk,AB,19.3,Friday,798,sales_2025-02-14.csv,0,-0.5119553030713099
2025-02-14,East,Almond Drink,AB,19.3,Friday,798,sales_2025-02-14.csv,0,-0.5119553030713099
2025-02-14,East,Oat Latte,AB,19.3,Friday,957,sales_2025-02-14.csv,0,-0.5039364675088992
2025-02-14,East,Strawberry Shake,AC,19.3,Friday,899,sales_2025-02-14.csv,0,-0.5077836475488101
2025-02-14,East,Chocolate Shake,AC,19.3,Friday,1056,sales_2025-02-14.csv,0,-0.4990913087977911
2025-02-14,East,Vanilla Shake,AC,19.3,Friday,951,sales_2025-02-14.csv,0,-0.5076614456302799
2025-02-14,East,Orange Juice,AD,19.3,Friday,1418,sales_2025-02-14.csv,0,-0.4992045261933859
2025-02-14,East,Apple Juice,AD,19.3,Friday,1313,sales_2025-02-14.csv,0,-0.49472792723287956
2025-02-14,East,Mango Juice,AD,19.3,Friday,1260,sales_2025-02-14.csv,0,-0.4937957340160472
2025-02-14,East,Pepsi Max,AE,19.3,Friday,1164,sales_2025-02-14.csv,0,-0.4834663965884347
2025-02-14,East,Cola Zero,AE,19.3,Friday,1103,sales_2025-02-14.csv,0,-0.4818861505376049
2025-02-14,East,Sprite Zero,AE,19.3,Friday,1205,sales_2025-02-14.csv,0,-0.48396537257900124
2025-02-14,East,Kombucha,AF,19.3,Friday,1170,sales_2025-02-14.csv,0,-0.5010530822528756
2025-02-14,East,Coconut Water,AF,19.3,Friday,1091,sales_2025-02-14.csv,0,-0.5009422328683345
2025-02-14,East,Isotonic Drink,AF,19.3,Friday,1076,sales_2025-02-14.csv,0,-0.5012812782115207
2025-02-15,North,Coca-Cola,AA,14.1,Saturday,1319,sales_2025-02-15.csv,0,-0.48364975005410576
2025-02-15,North,Fanta,AA,14.1,Saturday,1244,sales_2025-02-15.csv,0,-0.48095950004367205
2025-02-15,North,Sprite,AA,14.1,Saturday,1365,sales_2025-02-15.csv,0,-0.4849412252133846
2025-02-15,North,Pepsi,AA,14.1,Saturday,1278,sales_2025-02-15.csv,0,-0.4820827627887346
2025-02-15,North,Golden Milk,AB,14.1,Saturday,917,sales_2025-02-15.csv,0,-0.4960500333597058
2025-02-15,North,Almond Drink,AB,14.1,Saturday,909,sales_2025-02-15.csv,0,-0.4960500333597058
2025-02-15,North,Oat Latte,AB,14.1,Saturday,963,sales_2025-02-15.csv,0,-0.49732454537197757
2025-02-15,North,Strawberry Shake,AC,14.1,Saturday,1047,sales_2025-02-15.csv,0,-0.4916203679727477
2025-02-15,North,Chocolate Shake,AC,14.1,Saturday,1104,sales_2025-02-15.csv,0,-0.49239537396524835
2025-02-15,North,Vanilla Shake,AC,14.1,Saturday,1289,sales_2025-02-15.csv,0,-0.49727902147082365
2025-02-15,North,Orange Juice,AD,14.1,Saturday,1250,sales_2025-02-15.csv,0,-0.4968187988898226
2025-02-15,North,Apple Juice,AD,14.1,Saturday,1224,sales_2025-02-15.csv,0,-0.4974296973586278
2025-02-15,North,Mango Juice,AD,14.1,Saturday,1137,sales_2025-02-15.csv,0,-0.49860065290587285
2025-02-15,North,Pepsi Max,AE,14.1,Saturday,1152,sales_2025-02-15.csv,0,-0.48399967656766213
2025-02-15,North,Cola Zero,AE,14.1,Saturday,1070,sales_2025-02-15.csv,0,-0.48796477725715837
2025-02-15,North,Sprite Zero,AE,14.1,Saturday,1122,sales_2025-02-15.csv,0,-0.48498307693587617
2025-02-15,North,Kombucha,AF,14.1,Saturday,1063,sales_2025-02-15.csv,0,-0.5016812628263253
2025-02-15,North,Coconut Water,AF,14.1,Saturday,931,sales_2025-02-15.csv,0,-0.5096079012471534
2025-02-15,North,Isotonic Drink,AF,14.1,Saturday,1064,sales_2025-02-15.csv,0,-0.5016812628263253
2025-02-15,South,Coca-Cola,AA,23.9,Saturday,1263,sales_2025-02-15.csv,0,-0.49856553714066604
2025-02-15,South,Fanta,AA,23.9,Saturday,1327,sales_2025-02-15.csv,0,-0.49917092329903284
2025-02-15,South,Sprite,AA,23.9,Saturday,1226,sales_2025-02-15.csv,0,-0.498158422697306
2025-02-15,South,Pepsi,AA,23.9,Saturday,1464,sales_2025-02-15.csv,0,-0.5041687411474802
2025-02-15,South,Golden Milk,AB,23.9,Saturday,946,sales_2025-02-15.csv,0,-0.5026793068796256
2025-02-15,South,Almond Drink,AB,23.9,Saturday,910,sales_2025-02-15.csv,0,-0.5030700172889951
2025-02-15,South,Oat Latte,AB,23.9,Saturday,912,sales_2025-02-15.csv,0,-0.5033599791891409
2025-02-15,South,Strawberry Shake,AC,23.9,Saturday,1134,sales_2025-02-15.csv,0,-0.5084925629035083
2025-02-15,South,Chocolate Shake,AC,23.9,Saturday,1048,sales_2025-02-15.csv,0,-0.5098692504458233
2025-02-15,South,Vanilla Shake,AC,23.9,Saturday,1078,sales_2025-02-15.csv,0,-0.5089081228082838
2025-02-15,South,Orange Juice,AD,23.9,Saturday,1392,sales_2025-02-15.csv,0,-0.5068143343242069
2025-02-15,South,Apple Juice,AD,23.9,Saturday,3128,sales_2025-02-15.csv,1,-0.5529743643242583
2025-02-15,South,Mango Juice,AD,23.9,Saturday,1210,sales_2025-02-15.csv,0,-0.5000754238724366
2025-02-15,South,Pepsi Max,AE,23.9,Saturday,1074,sales_2025-02-15.csv,0,-0.49708429334760085
2025-02-15,South,Cola Zero,AE,23.9,Saturday,1232,sales_2025-02-15.csv,0,-0.4958637042275765
2025-02-15,South,Sprite Zero,AE,23.9,Saturday,1138,sales_2025-02-15.csv,0,-0.495247916000429
2025-02-15,South,Kombucha,AF,23.9,Saturday,1037,sales_2025-02-15.csv,0,-0.508280682331591
2025-02-15,South,Coconut Water,AF,23.9,Saturday,1141,sales_2025-02-15.csv,0,-0.5069302687617716
2025-02-15,South,Isotonic Drink,AF,23.9,Saturday,1142,sales_2025-02-15.csv,0,-0.5076879304293445
2025-02-15,East,Coca-Cola,AA,15.6,Saturday,1148,sales_2025-02-15.csv,0,-0.49038489521949524
2025-02-15,East,Fanta,AA,15.6,Saturday,1106,sales_2025-02-15.csv,0,-0.49004884735214416
2025-02-15,East,Sprite,AA,15.6,Saturday,1090,sales_2025-02-15.csv,0,-0.491376884981077
2025-02-15,East,Pepsi,AA,15.6,Saturday,1197,sales_2025-02-15.csv,0,-0.489274365803449
2025-02-15,East,Golden Milk,AB,15.6,Saturday,929,sales_2025-02-15.csv,0,-0.5025709387157501
2025-02-15,East,Almond Drink,AB,15.6,Saturday,1122,sales_2025-02-15.csv,0,-0.5043177066266088
2025-02-15,East,Oat Latte,AB,15.6,Saturday,996,sales_2025-02-15.csv,0,-0.5000000283711479
2025-02-15,East,Strawberry Shake,AC,15.6,Saturday,1034,sales_2025-02-15.csv,0,-0.5019128805369367
2025-02-15,East,Chocolate Shake,AC,15.6,Saturday,1269,sales_2025-02-15.csv,0,-0.504842128336992
2025-02-15,East,Vanilla Shake,AC,15.6,Saturday,1181,sales_2025-02-15.csv,0,-0.499619335044876
2025-02-15,East,Orange Juice,AD,15.6,Saturday,1243,sales_2025-02-15.csv,0,-0.5025603503925234
2025-02-15,East,Apple Juice,AD,15.6,Saturday,1242,sales_2025-02-15.csv,0,-0.5025603503925234
2025-02-15,East,Mango Juice,AD,15.6,Saturday,2799,sales_2025-02-15.csv,1,-0.5471728151354561
2025-02-15,East,Pepsi Max,AE,15.6,Saturday,1215,sales_2025-02-15.csv,0,-0.48947895694964394
2025-02-15,East,Cola Zero,AE,15.6,Saturday,1195,sales_2025-02-15.csv,0,-0.4884864402838285
2025-02-15,East,Sprite Zero,AE,15.6,Saturday,1101,sales_2025-02-15.csv,0,-0.4908605688708315
2025-02-15,East,Kombucha,AF,15.6,Saturday,1041,sales_2025-02-15.csv,0,-0.498953256713881
2025-02-15,East,Coconut Water,AF,15.6,Saturday,1087,sales_2025-02-15.csv,0,-0.4978018074668278
2025-02-15,East,Isotonic Drink,AF,15.6,Saturday,1000,sales_2025-02-15.csv,0,-0.500254641331858
2025-02-16,North,Coca-Cola,AA,15.7,Sunday,1431,sales_2025-02-16.csv,0,-0.49152854871244067
2025-02-16,North,Fanta,AA,15.7,Sunday,1529,sales_2025-02-16.csv,0,-0.49869552846076454
2025-02-16,North,Sprite,AA,15.7,Sunday,1384,sales_2025-02-16.csv,0,-0.48857724806929886
2025-02-16,North,Pepsi,AA,15.7,Sunday,1382,sales_2025-02-16.csv,0,-0.48857724806929886
2025-02-16,North,Golden Milk,AB,15.7,Sunday,891,sales_2025-02-16.csv,0,-0.4998250608404197
2025-02-16,North,Almond Drink,AB,15.7,Sunday,892,sales_2025-02-16.csv,0,-0.4998250608404197
2025-02-16,North,Oat Latte,AB,15.7,Sunday,740,sales_2025-02-16.csv,0,-0.5005018682479649
2025-02-16,North,Strawberry Shake,AC,15.7,Sunday,970,sales_2025-02-16.csv,0,-0.5002863066404349
2025-02-16,North,Chocolate Shake,AC,15.7,Sunday,1036,sales_2025-02-16.csv,0,-0.49814438997752836
2025-02-16,North,Vanilla Shake,AC,15.7,Sunday,1014,sales_2025-02-16.csv,0,-0.49713354026625217
2025-02-16,North,Orange Juice,AD,15.7,Sunday,1262,sales_2025-02-16.csv,0,-0.5167131558398826
2025-02-16,North,Apple Juice,AD,15.7,Sunday,1271,sales_2025-02-16.csv,0,-0.5185051255720363
2025-02-16,North,Mango Juice,AD,15.7,Sunday,2811,sales_2025-02-16.csv,1,-0.563221058099157
2025-02-16,North,Pepsi Max,AE,15.7,Sunday,1060,sales_2025-02-16.csv,0,-0.4898248118950609
2025-02-16,North,Cola Zero,AE,15.7,Sunday,1080,sales_2025-02-16.csv,0,-0.49015633279817816
2025-02-16,North,Sprite Zero,AE,15.7,Sunday,1078,sales_2025-02-16.csv,0,-0.49015633279817816
2025-02-16,North,Kombucha,AF,15.7,Sunday,1155,sales_2025-02-16.csv,0,-0.4854429862998659
2025-02-16,North,Coconut Water,AF,15.7,Sunday,1164,sales_2025-02-16.csv,0,-0.4854429862998659
2025-02-16,North,Isotonic Drink,AF,15.7,Sunday,382,sales_2025-02-16.csv,0,-0.4989518832743824
2025-02-16,South,Coca-Cola,AA,24.3,Sunday,1328,sales_2025-02-16.csv,0,-0.4956799140132095
2025-02-16,South,Fanta,AA,24.3,Sunday,1445,sales_2025-02-16.csv,0,-0.5008582784980942
2025-02-16,South,Sprite,AA,24.3,Sunday,1356,sales_2025-02-16.csv,0,-0.49591360292068337
2025-02-16,South,Pepsi,AA,24.3,Sunday,1380,sales_2025-02-16.csv,0,-0.49658511386772325
2025-02-16,South,Golden Milk,AB,24.3,Sunday,1005,sales_2025-02-16.csv,0,-0.499861955477044
2025-02-16,South,Almond Drink,AB,24.3,Sunday,917,sales_2025-02-16.csv,0,-0.4999385489789967
2025-02-16,South,Oat Latte,AB,24.3,Sunday,928,sales_2025-02-16.csv,0,-0.49989163834620276
2025-02-16,South,Strawberry Shake,AC,24.3,Sunday,936,sales_2025-02-16.csv,0,-0.5183339489783545
2025-02-16,South,Chocolate Shake,AC,24.3,Sunday,1069,sales_2025-02-16.csv,0,-0.5137262033522735
2025-02-16,South,Vanilla Shake,AC,24.3,Sunday,966,sales_2025-02-16.csv,0,-0.5166352741512104
2025-02-16,South,Orange Juice,AD,24.3,Sunday,1373,sales_2025-02-16.csv,0,-0.5110116364704262
2025-02-16,South,Apple Juice,AD,24.3,Sunday,1289,sales_2025-02-16.csv,0,-0.5091150622340347
2025-02-16,South,Mango Juice,AD,24.3,Sunday,1145,sales_2025-02-16.csv,0,-0.507948554812345
2025-02-16,South,Pepsi Max,AE,24.3,Sunday,1099,sales_2025-02-16.csv,0,-0.48685361433798763
2025-02-16,South,Cola Zero,AE,24.3,Sunday,1108,sales_2025-02-16.csv,0,-0.48685361433798763
2025-02-16,South,Sprite Zero,AE,24.3,Sunday,1158,sales_2025-02-16.csv,0,-0.48965280015333357
2025-02-16,South,Kombucha,AF,24.3,Sunday,2160,sales_2025-02-16.csv,0,-0.5261099947261515
2025-02-16,South,Coconut Water,AF,24.3,Sunday,1060,sales_2025-02-16.csv,0,-0.48592316924171874
2025-02-16,South,Isotonic Drink,AF,24.3,Sunday,1153,sales_2025-02-16.csv,0,-0.4921043555673161
2025-02-16,East,Coca-Cola,AA,7.5,Sunday,680,sales_2025-02-16.csv,1,-0.5374306452417537
2025-02-16,East,Fanta,AA,7.5,Sunday,652,sales_2025-02-16.csv,1,-0.5408694976329378
2025-02-16,East,Sprite,AA,7.5,Sunday,642,sales_2025-02-16.csv,1,-0.5432876454516425
2025-02-16,East,Pepsi,AA,7.5,Sunday,797,sales_2025-02-16.csv,1,-0.5311867827518667
2025-02-16,East,Golden Milk,AB,7.5,Sunday,1293,sales_2025-02-16.csv,1,-0.5483360711414678
2025-02-16,East,Almond Drink,AB,7.5,Sunday,1181,sales_2025-02-16.csv,1,-0.5426791104483721
2025-02-16,East,Oat Latte,AB,7.5,Sunday,2812,sales_2025-02-16.csv,1,-0.5909367169163495
2025-02-16,East,Strawberry Shake,AC,7.5,Sunday,1582,sales_2025-02-16.csv,1,-0.5430160830277092
2025-02-16,East,Chocolate Shake,AC,7.5,Sunday,1545,sales_2025-02-16.csv,1,-0.5430160830277092
2025-02-16,East,Vanilla Shake,AC,7.5,Sunday,1526,sales_2025-02-16.csv,1,-0.5430160830277092
2025-02-16,East,Orange Juice,AD,7.5,Sunday,816,sales_2025-02-16.csv,1,-0.5395375351669388
2025-02-16,East,Apple Juice,AD,7.5,Sunday,903,sales_2025-02-16.csv,1,-0.5326141686284404
2025-02-16,East,Mango Juice,AD,7.5,Sunday,916,sales_2025-02-16.csv,1,-0.5322539310503828
2025-02-16,East,Pepsi Max,AE,7.5,Sunday,1357,sales_2025-02-16.csv,1,-0.5461849366466354
2025-02-16,East,Cola Zero,AE,7.5,Sunday,1196,sales_2025-02-16.csv,1,-0.5311620256223439
2025-02-16,East,Sprite Zero,AE,7.5,Sunday,1361,sales_2025-02-16.csv,1,-0.5461849366466354
2025-02-16,East,Kombucha,AF,7.5,Sunday,852,sales_2025-02-16.csv,0,-0.5215484395080375
2025-02-16,East,Coconut Water,AF,7.5,Sunday,766,sales_2025-02-16.csv,0,-0.5260157259766133
2025-02-16,East,Isotonic Drink,AF,7.5,Sunday,816,sales_2025-02-16.csv,0,-0.525659951304614
2025-02-17,North,Coca-Cola,AA,8.4,Monday,878,sales_2025-02-17.csv,0,-0.5175857683085556
2025-02-17,North,Fanta,AA,8.4,Monday,941,sales_2025-02-17.csv,0,-0.514167653466937
2025-02-17,North,Sprite,AA,8.4,Monday,942,sales_2025-02-17.csv,0,-0.514167653466937
2025-02-17,North,Pepsi,AA,8.4,Monday,989,sales_2025-02-17.csv,0,-0.5130285388801196
2025-02-17,North,Golden Milk,AB,8.4,Monday,1035,sales_2025-02-17.csv,1,-0.5292125654716867
2025-02-17,North,Almond Drink,AB,8.4,Monday,1094,sales_2025-02-17.csv,1,-0.5280401195801744
2025-02-17,North,Oat Latte,AB,8.4,Monday,1084,sales_2025-02-17.csv,1,-0.5280401195801744
2025-02-17,North,Strawberry Shake,AC,8.4,Monday,1417,sales_2025-02-17.csv,1,-0.5489850594947836
2025-02-17,North,Chocolate Shake,AC,8.4,Monday,1479,sales_2025-02-17.csv,1,-0.5493566209557424
2025-02-17,North,Vanilla Shake,AC,8.4,Monday,1500,sales_2025-02-17.csv,1,-0.5493566209557424
2025-02-17,North,Orange Juice,AD,8.4,Monday,916,sales_2025-02-17.csv,0,-0.5231875911339317
2025-02-17,North,Apple Juice,AD,8.4,Monday,1023,sales_2025-02-17.csv,0,-0.5213469001189931
2025-02-17,North,Mango Juice,AD,8.4,Monday,948,sales_2025-02-17.csv,0,-0.5231875911339317
2025-02-17,North,Pepsi Max,AE,8.4,Monday,1257,sales_2025-02-17.csv,0,-0.5146220585081528
2025-02-17,North,Cola Zero,AE,8.4,Monday,1292,sales_2025-02-17.csv,0,-0.5149703625659662
2025-02-17,North,Sprite Zero,AE,8.4,Monday,1268,sales_2025-02-17.csv,0,-0.5146220585081528
2025-02-17,North,Kombucha,AF,8.4,Monday,907,sales_2025-02-17.csv,0,-0.5156940413344956
2025-02-17,North,Coconut Water,AF,8.4,Monday,1014,sales_2025-02-17.csv,0,-0.5134517072828176
2025-02-17,North,Isotonic Drink,AF,8.4,Monday,960,sales_2025-02-17.csv,0,-0.5146687666345497
2025-02-17,South,Coca-Cola,AA,22.2,Monday,1254,sales_2025-02-17.csv,0,-0.47479843012657624
2025-02-17,South,Fanta,AA,22.2,Monday,1313,sales_2025-02-17.csv,0,-0.47479843012657624
2025-02-17,South,Sprite,AA,22.2,Monday,512,sales_2025-02-17.csv,0,-0.4965959135095048
2025-02-17,South,Pepsi,AA,22.2,Monday,1222,sales_2025-02-17.csv,0,-0.47479843012657624
2025-02-17,South,Golden Milk,AB,22.2,Monday,850,sales_2025-02-17.csv,0,-0.49417592213133765
2025-02-17,South,Almond Drink,AB,22.2,Monday,891,sales_2025-02-17.csv,0,-0.49384168254889965
2025-02-17,South,Oat Latte,AB,22.2,Monday,984,sales_2025-02-17.csv,0,-0.49433501949738257
2025-02-17,South,Strawberry Shake,AC,22.2,Monday,1015,sales_2025-02-17.csv,0,-0.5047174952348822
2025-02-17,South,Chocolate Shake,AC,22.2,Monday,1129,sales_2025-02-17.csv,0,-0.5029612613976453
2025-02-17,South,Vanilla Shake,AC,22.2,Monday,1108,sales_2025-02-17.csv,0,-0.5029612613976453
2025-02-17,South,Orange Juice,AD,22.2,Monday,1288,sales_2025-02-17.csv,0,-0.48297400884915465
2025-02-17,South,Apple Juice,AD,22.2,Monday,1126,sales_2025-02-17.csv,0,-0.48579829511150163
2025-02-17,South,Mango Juice,AD,22.2,Monday,1083,sales_2025-02-17.csv,0,-0.4864561090357404
2025-02-17,South,Pepsi Max,AE,22.2,Monday,1137,sales_2025-02-17.csv,0,-0.4757994184761633
2025-02-17,South,Cola Zero,AE,22.2,Monday,1210,sales_2025-02-17.csv,0,-0.47692217948857385
2025-02-17,South,Sprite Zero,AE,22.2,Monday,1241,sales_2025-02-17.csv,0,-0.47756797436600107
2025-02-17,South,Kombucha,AF,22.2,Monday,966,sales_2025-02-17.csv,0,-0.49038125758473894
2025-02-17,South,Coconut Water,AF,22.2,Monday,1063,sales_2025-02-17.csv,0,-0.4823088218107664
2025-02-17,South,Isotonic Drink,AF,22.2,Monday,952,sales_2025-02-17.csv,0,-0.4900495845520593
2025-02-17,East,Coca-Cola,AA,14.8,Monday,1208,sales_2025-02-17.csv,0,-0.47722353269729895
2025-02-17,East,Fanta,AA,14.8,Monday,1218,sales_2025-02-17.csv,0,-0.4765782035937032
2025-02-17,East,Sprite,AA,14.8,Monday,1098,sales_2025-02-17.csv,0,-0.4763247711257473
2025-02-17,East,Pepsi,AA,14.8,Monday,1201,sales_2025-02-17.csv,0,-0.47722353269729895
2025-02-17,East,Golden Milk,AB,14.8,Monday,885,sales_2025-02-17.csv,0,-0.49497105859585117
2025-02-17,East,Almond Drink,AB,14.8,Monday,1002,sales_2025-02-17.csv,0,-0.4864417336022432
2025-02-17,East,Oat Latte,AB,14.8,Monday,937,sales_2025-02-17.csv,0,-0.4915046478405127
2025-02-17,East,Strawberry Shake,AC,14.8,Monday,1153,sales_2025-02-17.csv,0,-0.4912357209546038
2025-02-17,East,Chocolate Shake,AC,14.8,Monday,1121,sales_2025-02-17.csv,0,-0.4912357209546038
2025-02-17,East,Vanilla Shake,AC,14.8,Monday,1249,sales_2025-02-17.csv,0,-0.4945857504440871
2025-02-17,East,Orange Juice,AD,14.8,Monday,1201,sales_2025-02-17.csv,0,-0.491842637751185
2025-02-17,East,Apple Juice,AD,14.8,Monday,1114,sales_2025-02-17.csv,0,-0.49420909483053255
2025-02-17,East,Mango Juice,AD,14.8,Monday,1188,sales_2025-02-17.csv,0,-0.49334104066661477
2025-02-17,East,Pepsi Max,AE,14.8,Monday,1212,sales_2025-02-17.csv,0,-0.48225211439441956
2025-02-17,East,Cola Zero,AE,14.8,Monday,1185,sales_2025-02-17.csv,0,-0.4822130832300632
2025-02-17,East,Sprite Zero,AE,14.8,Monday,1345,sales_2025-02-17.csv,0,-0.4905261328842761
2025-02-17,East,Kombucha,AF,14.8,Monday,936,sales_2025-02-17.csv,0,-0.47970429609300214
2025-02-17,East,Coconut Water,AF,14.8,Monday,996,sales_2025-02-17.csv,0,-0.4743515524755946
2025-02-17,East,Isotonic Drink,AF,14.8,Monday,968,sales_2025-02-17.csv,0,-0.47684510041037764
2025-02-18,North,Coca-Cola,AA,12.9,Tuesday,1245,sales_2025-02-18.csv,0,-0.4802742240968958
2025-02-18,North,Fanta,AA,12.9,Tuesday,1213,sales_2025-02-18.csv,0,-0.4805038996805401
2025-02-18,North,Sprite,AA,12.9,Tuesday,1174,sales_2025-02-18.csv,0,-0.4813931948604253
2025-02-18,North,Pepsi,AA,12.9,Tuesday,1243,sales_2025-02-18.csv,0,-0.4811545445243807
2025-02-18,North,Golden Milk,AB,12.9,Tuesday,1066,sales_2025-02-18.csv,0,-0.49352874253916545
2025-02-18,North,Almond Drink,AB,12.9,Tuesday,1049,sales_2025-02-18.csv,0,-0.4934427850470984
2025-02-18,North,Oat Latte,AB,12.9,Tuesday,997,sales_2025-02-18.csv,0,-0.49326048171375036
2025-02-18,North,Strawberry Shake,AC,12.9,Tuesday,1104,sales_2025-02-18.csv,0,-0.49410017417267044
2025-02-18,North,Chocolate Shake,AC,12.9,Tuesday,1168,sales_2025-02-18.csv,0,-0.49443458870618173
2025-02-18,North,Vanilla Shake,AC,12.9,Tuesday,1231,sales_2025-02-18.csv,0,-0.494845111110501
2025-02-18,North,Orange Juice,AD,12.9,Tuesday,1289,sales_2025-02-18.csv,0,-0.5006058885411795
2025-02-18,North,Apple Juice,AD,12.9,Tuesday,1231,sales_2025-02-18.csv,0,-0.49930301913222463
2025-02-18,North,Mango Juice,AD,12.9,Tuesday,1180,sales_2025-02-18.csv,0,-0.49825731959102526
2025-02-18,North,Pepsi Max,AE,12.9,Tuesday,1158,sales_2025-02-18.csv,0,-0.47920172560827773
2025-02-18,North,Cola Zero,AE,12.9,Tuesday,1226,sales_2025-02-18.csv,0,-0.47720295767205156
2025-02-18,North,Sprite Zero,AE,12.9,Tuesday,1220,sales_2025-02-18.csv,0,-0.47713600180857746
2025-02-18,North,Kombucha,AF,12.9,Tuesday,899,sales_2025-02-18.csv,0,-0.48937146064277176
2025-02-18,North,Coconut Water,AF,12.9,Tuesday,1069,sales_2025-02-18.csv,0,-0.484173039811474
2025-02-18,North,Isotonic Drink,AF,12.9,Tuesday,1072,sales_2025-02-18.csv,0,-0.4835549753613368
2025-02-18,South,Coca-Cola,AA,20.3,Tuesday,1084,sales_2025-02-18.csv,0,-0.47517078790211703
2025-02-18,South,Fanta,AA,20.3,Tuesday,1085,sales_2025-02-18.csv,0,-0.47517078790211703
2025-02-18,South,Sprite,AA,20.3,Tuesday,1090,sales_2025-02-18.csv,0,-0.47517078790211703
2025-02-18,South,Pepsi,AA,20.3,Tuesday,1039,sales_2025-02-18.csv,0,-0.4775555470745441
2025-02-18,South,Golden Milk,AB,20.3,Tuesday,1053,sales_2025-02-18.csv,0,-0.47303388017659576
2025-02-18,South,Almond Drink,AB,20.3,Tuesday,976,sales_2025-02-18.csv,0,-0.4740878951703862
2025-02-18,South,Oat Latte,AB,20.3,Tuesday,1026,sales_2025-02-18.csv,0,-0.47320853145270547
