Date,Region,Product,Product Category,Temperature,DayOfWeek,Sales,source_file,Product Category Mapped,is_anomaly
2025-02-15,South,Apple Juice,AD,23.9,Saturday,3128,sales_2025-02-15.csv,Fruit Juice,1
2025-02-15,South,Mango Juice,AD,23.9,Saturday,1210,sales_2025-02-15.csv,Fruit Juice,0
2025-02-15,South,Pepsi Max,AE,23.9,Saturday,1074,sales_2025-02-15.csv,Diet Drink,0
2025-02-15,South,Cola Zero,AE,23.9,Saturday,1232,sales_2025-02-15.csv,Diet Drink,0
2025-02-15,South,Sprite Zero,AE,23.9,Saturday,1138,sales_2025-02-15.csv,Diet Drink,0
2025-02-15,South,Kombucha,AF,23.9,Saturday,1037,sales_2025-02-15.csv,Functional Beverage,0
2025-02-15,South,Coconut Water,AF,23.9,Saturday,1141,sales_2025-02-15.csv,Functional Beverage,0
2025-02-15,South,Isotonic Drink,AF,23.9,Saturday,1142,sales_2025-02-15.csv,Functional Beverage,0
2025-02-15,East,Coca-Cola,AA,15.6,Saturday,1148,sales_2025-02-15.csv,Carbonated Drink,0
2025-02-15,East,Fanta,AA,15.6,Saturday,1106,sales_2025-02-15.csv,Carbonated Drink,0
2025-02-15,East,Sprite,AA,15.6,Saturday,1090,sales_2025-02-15.csv,Carbonated Drink,0
2025-02-15,East,Pepsi,AA,15.6,Saturday,1197,sales_2025-02-15.csv,Carbonated Drink,0
2025-02-15,East,Golden Milk,AB,15.6,Saturday,929,sales_2025-02-15.csv,Plant-Based Drink,0
2025-02-15,East,Almond Drink,AB,15.6,Saturday,1122,sales_2025-02-15.csv,Plant-Based Drink,0
2025-02-15,East,Oat Latte,AB,15.6,Saturday,996,sales_2025-02-15.csv,Plant-Based Drink,0
2025-02-15,East,Strawberry Shake,AC,15.6,Saturday,1034,sales_2025-02-15.csv,Milkshake,0
2025-02-15,East,Chocolate Shake,AC,15.6,Saturday,1269,sales_2025-02-15.csv,Milkshake,0
2025-02-15,East,Vanilla Shake,AC,15.6,Saturday,1181,sales_2025-02-15.csv,Milkshake,0
2025-02-15,East,Orange Juice,AD,15.6,Saturday,1243,sales_2025-02-15.csv,Fruit Juice,0
2025-02-15,East,Apple Juice,AD,15.6,Saturday,1242,sales_2025-02-15.csv,Fruit Juice,0
2025-02-15,East,Mango Juice,AD,15.6,Saturday,2799,sales_2025-02-15.csv,Fruit Juice,1
2025-02-15,East,Pepsi Max,AE,15.6,Saturday,1215,sales_2025-02-15.csv,Diet Drink,0
2025-02-15,East,Cola Zero,AE,15.6,Saturday,1195,sales_2025-02-15.csv,Diet Drink,0
2025-02-15,East,Sprite Zero,AE,15.6,Saturday,1101,sales_2025-02-15.csv,Diet Drink,0
2025-02-15,East,Kombucha,AF,15.6,Saturday,1041,sales_2025-02-15.csv,Functional Beverage,0
2025-02-15,East,Coconut Water,AF,15.6,Saturday,1087,sales_2025-02-15.csv,Functional Beverage,0
2025-02-15,East,Isotonic Drink,AF,15.6,Saturday,1000,sales_2025-02-15.csv,Functional Beverage,0
2025-02-16,North,Coca-Cola,AA,15.7,Sunday,1431,sales_2025-02-16.csv,Carbonated Drink,0
2025-02-16,North,Fanta,AA,15.7,Sunday,1529,sales_2025-02-16.csv,Carbonated Drink,0
2025-02-16,North,Sprite,AA,15.7,Sunday,1384,sales_2025-02-16.csv,Carbonated Drink,0
2025-02-16,North,Pepsi,AA,15.7,Sunday,1382,sales_2025-02-16.csv,Carbonated Drink,0
2025-02-16,North,Golden Milk,AB,15.7,Sunday,891,sales_2025-02-16.csv,Plant-Based Drink,0
2025-02-16,North,Almond Drink,AB,15.7,Sunday,892,sales_2025-02-16.csv,Plant-Based Drink,0
2025-02-16,North,Oat Latte,AB,15.7,Sunday,740,sales_2025-02-16.csv,Plant-Based Drink,0
2025-02-16,North,Strawberry Shake,AC,15.7,Sunday,970,sales_2025-02-16.csv,Milkshake,0
2025-02-16,North,Chocolate Shake,AC,15.7,Sunday,1036,sales_2025-02-16.csv,Milkshake,0
2025-02-16,North,Vanilla Shake,AC,15.7,Sunday,1014,sales_2025-02-16.csv,Milkshake,0
2025-02-16,North,Orange Juice,AD,15.7,Sunday,1262,sales_2025-02-16.csv,Fruit Juice,0
2025-02-16,North,Apple Juice,AD,15.7,Sunday,1271,sales_2025-02-16.csv,Fruit Juice,0
2025-02-16,North,Mango Juice,AD,15.7,Sunday,2811,sales_2025-02-16.csv,Fruit Juice,1
2025-02-16,North,Pepsi Max,AE,15.7,Sunday,1060,sales_2025-02-16.csv,Diet Drink,0
2025-02-16,North,Cola Zero,AE,15.7,Sunday,1080,sales_2025-02-16.csv,Diet Drink,0
2025-02-16,North,Sprite Zero,AE,15.7,Sunday,1078,sales_2025-02-16.csv,Diet Drink,0
2025-02-16,North,Kombucha,AF,15.7,Sunday,1155,sales_2025-02-16.csv,Functional Beverage,0
2025-02-16,North,Coconut Water,AF,15.7,Sunday,1164,sales_2025-02-16.csv,Functional Beverage,0
2025-02-16,North,Isotonic Drink,AF,15.7,Sunday,382,sales_2025-02-16.csv,Functional Beverage,1
2025-02-16,South,Coca-Cola,AA,24.3,Sunday,1328,sales_2025-02-16.csv,Carbonated Drink,0
2025-02-16,South,Fanta,AA,24.3,Sunday,1445,sales_2025-02-16.csv,Carbonated Drink,0
2025-02-16,South,Sprite,AA,24.3,Sunday,1356,sales_2025-02-16.csv,Carbonated Drink,0
2025-02-16,South,Pepsi,AA,24.3,Sunday,1380,sales_2025-02-16.csv,Carbonated Drink,0
2025-02-16,South,Golden Milk,AB,24.3,Sunday,1005,sales_2025-02-16.csv,Plant-Based Drink,0
2025-02-16,South,Almond Drink,AB,24.3,Sunday,917,sales_2025-02-16.csv,Plant-Based Drink,0
2025-02-16,South,Oat Latte,AB,24.3,Sunday,928,sales_2025-02-16.csv,Plant-Based Drink,0
2025-02-16,South,Strawberry Shake,AC,24.3,Sunday,936,sales_2025-02-16.csv,Milkshake,0
2025-02-16,South,Chocolate Shake,AC,24.3,Sunday,1069,sales_2025-02-16.csv,Milkshake,0
2025-02-16,South,Vanilla Shake,AC,24.3,Sunday,966,sales_2025-02-16.csv,Milkshake,0
2025-02-16,South,Orange Juice,AD,24.3,Sunday,1373,sales_2025-02-16.csv,Fruit Juice,0
2025-02-16,South,Apple Juice,AD,24.3,Sunday,1289,sales_2025-02-16.csv,Fruit Juice,0
2025-02-16,South,Mango Juice,AD,24.3,Sunday,1145,sales_2025-02-16.csv,Fruit Juice,0
2025-02-16,South,Pepsi Max,AE,24.3,Sunday,1099,sales_2025-02-16.csv,Diet Drink,0
2025-02-16,South,Cola Zero,AE,24.3,Sunday,1108,sales_2025-02-16.csv,Diet Drink,0
2025-02-16,South,Sprite Zero,AE,24.3,Sunday,1158,sales_2025-02-16.csv,Diet Drink,0
2025-02-16,South,Kombucha,AF,24.3,Sunday,2160,sales_2025-02-16.csv,Functional Beverage,1
2025-02-16,South,Coconut Water,AF,24.3,Sunday,1060,sales_2025-02-16.csv,Functional Beverage,0
2025-02-16,South,Isotonic Drink,AF,24.3,Sunday,1153,sales_2025-02-16.csv,Functional Beverage,0
2025-02-16,East,Coca-Cola,AA,7.5,Sunday,680,sales_2025-02-16.csv,Carbonated Drink,1
2025-02-16,East,Fanta,AA,7.5,Sunday,652,sales_2025-02-16.csv,Carbonated Drink,1
2025-02-16,East,Sprite,AA,7.5,Sunday,642,sales_2025-02-16.csv,Carbonated Drink,1
2025-02-16,East,Pepsi,AA,7.5,Sunday,797,sales_2025-02-16.csv,Carbonated Drink,0
2025-02-16,East,Golden Milk,AB,7.5,Sunday,1293,sales_2025-02-16.csv,Plant-Based Drink,1
2025-02-16,East,Almond Drink,AB,7.5,Sunday,1181,sales_2025-02-16.csv,Plant-Based Drink,0
2025-02-16,East,Oat Latte,AB,7.5,Sunday,2812,sales_2025-02-16.csv,Plant-Based Drink,1
2025-02-16,East,Strawberry Shake,AC,7.5,Sunday,1582,sales_2025-02-16.csv,Milkshake,1
2025-02-16,East,Chocolate Shake,AC,7.5,Sunday,1545,sales_2025-02-16.csv,Milkshake,1
2025-02-16,East,Vanilla Shake,AC,7.5,Sunday,1526,sales_2025-02-16.csv,Milkshake,1
2025-02-16,East,Orange Juice,AD,7.5,Sunday,816,sales_2025-02-16.csv,Fruit Juice,0
2025-02-16,East,Apple Juice,AD,7.5,Sunday,903,sales_2025-02-16.csv,Fruit Juice,0
2025-02-16,East,Mango Juice,AD,7.5,Sunday,916,sales_2025-02-16.csv,Fruit Juice,0
2025-02-16,East,Pepsi Max,AE,7.5,Sunday,1357,sales_2025-02-16.csv,Diet Drink,0
2025-02-16,East,Cola Zero,AE,7.5,Sunday,1196,sales_2025-02-16.csv,Diet Drink,0
2025-02-16,East,Sprite Zero,AE,7.5,Sunday,1361,sales_2025-02-16.csv,Diet Drink,0
2025-02-16,East,Kombucha,AF,7.5,Sunday,852,sales_2025-02-16.csv,Functional Beverage,0
2025-02-16,East,Coconut Water,AF,7.5,Sunday,766,sales_2025-02-16.csv,Functional Beverage,0
2025-02-16,East,Isotonic Drink,AF,7.5,Sunday,816,sales_2025-02-16.csv,Functional Beverage,0
2025-02-17,North,Coca-Cola,AA,8.4,Monday,878,sales_2025-02-17.csv,Carbonated Drink,0
2025-02-17,North,Fanta,AA,8.4,Monday,941,sales_2025-02-17.csv,Carbonated Drink,0
2025-02-17,North,Sprite,AA,8.4,Monday,942,sales_2025-02-17.csv,Carbonated Drink,0
2025-02-17,North,Pepsi,AA,8.4,Monday,989,sales_2025-02-17.csv,Carbonated Drink,0
2025-02-17,North,Golden Milk,AB,8.4,Monday,1035,sales_2025-02-17.csv,Plant-Based Drink,0
2025-02-17,North,Almond Drink,AB,8.4,Monday,1094,sales_2025-02-17.csv,Plant-Based Drink,0
2025-02-17,North,Oat Latte,AB,8.4,Monday,1084,sales_2025-02-17.csv,Plant-Based Drink,0
2025-02-17,North,Strawberry Shake,AC,8.4,Monday,1417,sales_2025-02-17.csv,Milkshake,0
2025-02-17,North,Chocolate Shake,AC,8.4,Monday,1479,sales_2025-02-17.csv,Milkshake,0
2025-02-17,North,Vanilla Shake,AC,8.4,Monday,1500,sales_2025-02-17.csv,Milkshake,0
2025-02-17,North,Orange Juice,AD,8.4,Monday,916,sales_2025-02-17.csv,Fruit Juice,0
2025-02-17,North,Apple Juice,AD,8.4,Monday,1023,sales_2025-02-17.csv,Fruit Juice,0
2025-02-17,North,Mango Juice,AD,8.4,Monday,948,sales_2025-02-17.csv,Fruit Juice,0
2025-02-17,North,Pepsi Max,AE,8.4,Monday,1257,sales_2025-02-17.csv,Diet Drink,0
2025-02-17,North,Cola Zero,AE,8.4,Monday,1292,sales_2025-02-17.csv,Diet Drink,0
2025-02-17,North,Sprite Zero,AE,8.4,Monday,1268,sales_2025-02-17.csv,Diet Drink,0
2025-02-17,North,Kombucha,AF,8.4,Monday,907,sales_2025-02-17.csv,Functional Beverage,0
2025-02-17,North,Coconut Water,AF,8.4,Monday,1014,sales_2025-02-17.csv,Functional Beverage,0
2025-02-17,North,Isotonic Drink,AF,8.4,Monday,960,sales_2025-02-17.csv,Functional Beverage,0
2025-02-17,South,Coca-Cola,AA,22.2,Monday,1254,sales_2025-02-17.csv,Carbonated Drink,0
2025-02-17,South,Fanta,AA,22.2,Monday,1313,sales_2025-02-17.csv,Carbonated Drink,0
2025-02-17,South,Sprite,AA,22.2,Monday,512,sales_2025-02-17.csv,Carbonated Drink,1
2025-02-17,South,Pepsi,AA,22.2,Monday,1222,sales_2025-02-17.csv,Carbonated Drink,0
2025-02-17,South,Golden Milk,AB,22.2,Monday,850,sales_2025-02-17.csv,Plant-Based Drink,0
2025-02-17,South,Almond Drink,AB,22.2,Monday,891,sales_2025-02-17.csv,Plant-Based Drink,0
2025-02-17,South,Oat Latte,AB,22.2,Monday,984,sales_2025-02-17.csv,Plant-Based Drink,0
2025-02-17,South,Strawberry Shake,AC,22.2,Monday,1015,sales_2025-02-17.csv,Milkshake,0
2025-02-17,South,Chocolate Shake,AC,22.2,Monday,1129,sales_2025-02-17.csv,Milkshake,0
2025-02-17,South,Vanilla Shake,AC,22.2,Monday,1108,sales_2025-02-17.csv,Milkshake,0
2025-02-17,South,Orange Juice,AD,22.2,Monday,1288,sales_2025-02-17.csv,Fruit Juice,0
2025-02-17,South,Apple Juice,AD,22.2,Monday,1126,sales_2025-02-17.csv,Fruit Juice,0
2025-02-17,South,Mango Juice,AD,22.2,Monday,1083,sales_2025-02-17.csv,Fruit Juice,0
2025-02-17,South,Pepsi Max,AE,22.2,Monday,1137,sales_2025-02-17.csv,Diet Drink,0
2025-02-17,South,Cola Zero,AE,22.2,Monday,1210,sales_2025-02-17.csv,Diet Drink,0
2025-02-17,South,Sprite Zero,AE,22.2,Monday,1241,sales_2025-02-17.csv,Diet Drink,0
2025-02-17,South,Kombucha,AF,22.2,Monday,966,sales_2025-02-17.csv,Functional Beverage,0
2025-02-17,South,Coconut Water,AF,22.2,Monday,1063,sales_2025-02-17.csv,Functional Beverage,0
2025-02-17,South,Isotonic Drink,AF,22.2,Monday,952,sales_2025-02-17.csv,Functional Beverage,0
2025-02-17,East,Coca-Cola,AA,14.8,Monday,1208,sales_2025-02-17.csv,Carbonated Drink,0
2025-02-17,East,Fanta,AA,14.8,Monday,1218,sales_2025-02-17.csv,Carbonated Drink,0
2025-02-17,East,Sprite,AA,14.8,Monday,1098,sales_2025-02-17.csv,Carbonated Drink,0
2025-02-17,East,Pepsi,AA,14.8,Monday,1201,sales_2025-02-17.csv,Carbonated Drink,0
2025-02-17,East,Golden Milk,AB,14.8,Monday,885,sales_2025-02-17.csv,Plant-Based Drink,0
2025-02-17,East,Almond Drink,AB,14.8,Monday,1002,sales_2025-02-17.csv,Plant-Based Drink,0
2025-02-17,East,Oat Latte,AB,14.8,Monday,937,sales_2025-02-17.csv,Plant-Based Drink,0
2025-02-17,East,Strawberry Shake,AC,14.8,Monday,1153,sales_2025-02-17.csv,Milkshake,0
2025-02-17,East,Chocolate Shake,AC,14.8,Monday,1121,sales_2025-02-17.csv,Milkshake,0
2025-02-17,East,Vanilla Shake,AC,14.8,Monday,1249,sales_2025-02-17.csv,Milkshake,0
2025-02-17,East,Orange Juice,AD,14.8,Monday,1201,sales_2025-02-17.csv,Fruit Juice,0
2025-02-17,East,Apple Juice,AD,14.8,Monday,1114,sales_2025-02-17.csv,Fruit Juice,0
2025-02-17,East,Mango Juice,AD,14.8,Monday,1188,sales_2025-02-17.csv,Fruit Juice,0
2025-02-17,East,Pepsi Max,AE,14.8,Monday,1212,sales_2025-02-17.csv,Diet Drink,0
2025-02-17,East,Cola Zero,AE,14.8,Monday,1185,sales_2025-02-17.csv,Diet Drink,0
2025-02-17,East,Sprite Zero,AE,14.8,Monday,1345,sales_2025-02-17.csv,Diet Drink,0
2025-02-17,East,Kombucha,AF,14.8,Monday,936,sales_2025-02-17.csv,Functional Beverage,0
2025-02-17,East,Coconut Water,AF,14.8,Monday,996,sales_2025-02-17.csv,Functional Beverage,0
2025-02-17,East,Isotonic Drink,AF,14.8,Monday,968,sales_2025-02-17.csv,Functional Beverage,0
2025-02-18,North,Coca-Cola,AA,12.9,Tuesday,1245,sales_2025-02-18.csv,Carbonated Drink,0
2025-02-18,North,Fanta,AA,12.9,Tuesday,1213,sales_2025-02-18.csv,Carbonated Drink,0
2025-02-18,North,Sprite,AA,12.9,Tuesday,1174,sales_2025-02-18.csv,Carbonated Drink,0
2025-02-18,North,Pepsi,AA,12.9,Tuesday,1243,sales_2025-02-18.csv,Carbonated Drink,0
2025-02-18,North,Golden Milk,AB,12.9,Tuesday,1066,sales_2025-02-18.csv,Plant-Based Drink,0
2025-02-18,North,Almond Drink,AB,12.9,Tuesday,1049,sales_2025-02-18.csv,Plant-Based Drink,0
2025-02-18,North,Oat Latte,AB,12.9,Tuesday,997,sales_2025-02-18.csv,Plant-Based Drink,0
2025-02-18,North,Strawberry Shake,AC,12.9,Tuesday,1104,sales_2025-02-18.csv,Milkshake,0
2025-02-18,North,Chocolate Shake,AC,12.9,Tuesday,1168,sales_2025-02-18.csv,Milkshake,0
2025-02-18,North,Vanilla Shake,AC,12.9,Tuesday,1231,sales_2025-02-18.csv,Milkshake,0
2025-02-18,North,Orange Juice,AD,12.9,Tuesday,1289,sales_2025-02-18.csv,Fruit Juice,0
2025-02-18,North,Apple Juice,AD,12.9,Tuesday,1231,sales_2025-02-18.csv,Fruit Juice,0
2025-02-18,North,Mango Juice,AD,12.9,Tuesday,1180,sales_2025-02-18.csv,Fruit Juice,0
2025-02-18,North,Pepsi Max,AE,12.9,Tuesday,1158,sales_2025-02-18.csv,Diet Drink,0
2025-02-18,North,Cola Zero,AE,12.9,Tuesday,1226,sales_2025-02-18.csv,Diet Drink,0
2025-02-18,North,Sprite Zero,AE,12.9,Tuesday,1220,sales_2025-02-18.csv,Diet Drink,0
2025-02-18,North,Kombucha,AF,12.9,Tuesday,899,sales_2025-02-18.csv,Functional Beverage,0
2025-02-18,North,Coconut Water,AF,12.9,Tuesday,1069,sales_2025-02-18.csv,Functional Beverage,0
2025-02-18,North,Isotonic Drink,AF,12.9,Tuesday,1072,sales_2025-02-18.csv,Functional Beverage,0
2025-02-18,South,Coca-Cola,AA,20.3,Tuesday,1084,sales_2025-02-18.csv,Carbonated Drink,0
2025-02-18,South,Fanta,AA,20.3,Tuesday,1085,sales_2025-02-18.csv,Carbonated Drink,0
2025-02-18,South,Sprite,AA,20.3,Tuesday,1090,sales_2025-02-18.csv,Carbonated Drink,0
2025-02-18,South,Pepsi,AA,20.3,Tuesday,1039,sales_2025-02-18.csv,Carbonated Drink,0
2025-02-18,South,Golden Milk,AB,20.3,Tuesday,1053,sales_2025-02-18.csv,Plant-Based Drink,0
2025-02-18,South,Almond Drink,AB,20.3,Tuesday,976,sales_2025-02-18.csv,Plant-Based Drink,0
2025-02-18,South,Oat Latte,AB,20.3,Tuesday,1026,sales_2025-02-18.csv,Plant-Based Drink,0
2025-02-18,South,Strawberry Shake,AC,20.3,Tuesday,1200,sales_2025-02-18.csv,Milkshake,0
2025-02-18,South,Chocolate Shake,AC,20.3,Tuesday,1253,sales_2025-02-18.csv,Milkshake,0
2025-02-18,South,Vanilla Shake,AC,20.3,Tuesday,1164,sales_2025-02-18.csv,Milkshake,0
2025-02-18,South,Orange Juice,AD,20.3,Tuesday,1159,sales_2025-02-18.csv,Fruit Juice,0
2025-02-18,South,Apple Juice,AD,20.3,Tuesday,1169,sales_2025-02-18.csv,Fruit Juice,0
2025-02-18,South,Mango Juice,AD,20.3,Tuesday,1200,sales_2025-02-18.csv,Fruit Juice,0
2025-02-18,South,Pepsi Max,AE,20.3,Tuesday,1342,sales_2025-02-18.csv,Diet Drink,0
2025-02-18,South,Cola Zero,AE,20.3,Tuesday,1058,sales_2025-02-18.csv,Diet Drink,0
2025-02-18,South,Sprite Zero,AE,20.3,Tuesday,1226,sales_2025-02-18.csv,Diet Drink,0
2025-02-18,South,Kombucha,AF,20.3,Tuesday,933,sales_2025-02-18.csv,Functional Beverage,0
2025-02-18,South,Coconut Water,AF,20.3,Tuesday,848,sales_2025-02-18.csv,Functional Beverage,0
2025-02-18,South,Isotonic Drink,AF,20.3,Tuesday,1041,sales_2025-02-18.csv,Functional Beverage,0
2025-02-18,East,Coca-Cola,AA,21.0,Tuesday,1513,sales_2025-02-18.csv,Carbonated Drink,0
2025-02-18,East,Fanta,AA,21.0,Tuesday,1555,sales_2025-02-18.csv,Carbonated Drink,0
2025-02-18,East,Sprite,AA,21.0,Tuesday,1536,sales_2025-02-18.csv,Carbonated Drink,0
2025-02-18,East,Pepsi,AA,21.0,Tuesday,1570,sales_2025-02-18.csv,Carbonated Drink,0
2025-02-18,East,Golden Milk,AB,21.0,Tuesday,892,sales_2025-02-18.csv,Plant-Based Drink,0
2025-02-18,East,Almond Drink,AB,21.0,Tuesday,854,sales_2025-02-18.csv,Plant-Based Drink,0
2025-02-18,East,Oat Latte,AB,21.0,Tuesday,854,sales_2025-02-18.csv,Plant-Based Drink,0
2025-02-18,East,Strawberry Shake,AC,21.0,Tuesday,988,sales_2025-02-18.csv,Milkshake,0
2025-02-18,East,Chocolate Shake,AC,21.0,Tuesday,888,sales_2025-02-18.csv,Milkshake,0
2025-02-18,East,Vanilla Shake,AC,21.0,Tuesday,965,sales_2025-02-18.csv,Milkshake,0
2025-02-18,East,Orange Juice,AD,21.0,Tuesday,1352,sales_2025-02-18.csv,Fruit Juice,0
2025-02-18,East,Apple Juice,AD,21.0,Tuesday,1522,sales_2025-02-18.csv,Fruit Juice,0
2025-02-18,East,Mango Juice,AD,21.0,Tuesday,1462,sales_2025-02-18.csv,Fruit Juice,0
2025-02-18,East,Pepsi Max,AE,21.0,Tuesday,1042,sales_2025-02-18.csv,Diet Drink,0
2025-02-18,East,Cola Zero,AE,21.0,Tuesday,922,sales_2025-02-18.csv,Diet Drink,1
2025-02-18,East,Sprite Zero,AE,21.0,Tuesday,1070,sales_2025-02-18.csv,Diet Drink,0
2025-02-18,East,Kombucha,AF,21.0,Tuesday,1067,sales_2025-02-18.csv,Functional Beverage,0
2025-02-18,East,Coconut Water,AF,21.0,Tuesday,1171,sales_2025-02-18.csv,Functional Beverage,0
2025-02-18,East,Isotonic Drink,AF,21.0,Tuesday,1252,sales_2025-02-18.csv,Functional Beverage,0
2025-02-19,North,Coca-Cola,AA,14.5,Wednesday,1318,sales_2025-02-19.csv,Carbonated Drink,0
2025-02-19,North,Fanta,AA,14.5,Wednesday,1354,sales_2025-02-19.csv,Carbonated Drink,0
2025-02-19,North,Sprite,AA,14.5,Wednesday,1350,sales_2025-02-19.csv,Carbonated Drink,0
2025-02-19,North,Pepsi,AA,14.5,Wednesday,1165,sales_2025-02-19.csv,Carbonated Drink,0
2025-02-19,North,Golden Milk,AB,14.5,Wednesday,952,sales_2025-02-19.csv,Plant-Based Drink,0
2025-02-19,North,Almond Drink,AB,14.5,Wednesday,533,sales_2025-02-19.csv,Plant-Based Drink,1
2025-02-19,North,Oat Latte,AB,14.5,Wednesday,917,sales_2025-02-19.csv,Plant-Based Drink,0
2025-02-19,North,Strawberry Shake,AC,14.5,Wednesday,1143,sales_2025-02-19.csv,Milkshake,0
2025-02-19,North,Chocolate Shake,AC,14.5,Wednesday,1066,sales_2025-02-19.csv,Milkshake,0
2025-02-19,North,Vanilla Shake,AC,14.5,Wednesday,1129,sales_2025-02-19.csv,Milkshake,0
2025-02-19,North,Orange Juice,AD,14.5,Wednesday,1429,sales_2025-02-19.csv,Fruit Juice,0
2025-02-19,North,Apple Juice,AD,14.5,Wednesday,1263,sales_2025-02-19.csv,Fruit Juice,0
2025-02-19,North,Mango Juice,AD,14.5,Wednesday,1134,sales_2025-02-19.csv,Fruit Juice,0
2025-02-19,North,Pepsi Max,AE,14.5,Wednesday,1116,sales_2025-02-19.csv,Diet Drink,0
2025-02-19,North,Cola Zero,AE,14.5,Wednesday,2126,sales_2025-02-19.csv,Diet Drink,1
2025-02-19,North,Sprite Zero,AE,14.5,Wednesday,1183,sales_2025-02-19.csv,Diet Drink,0
2025-02-19,North,Kombucha,AF,14.5,Wednesday,1154,sales_2025-02-19.csv,Functional Beverage,0
2025-02-19,North,Coconut Water,AF,14.5,Wednesday,1111,sales_2025-02-19.csv,Functional Beverage,0
2025-02-19,North,Isotonic Drink,AF,14.5,Wednesday,1085,sales_2025-02-19.csv,Functional Beverage,0
2025-02-19,South,Coca-Cola,AA,21.1,Wednesday,1296,sales_2025-02-19.csv,Carbonated Drink,0
2025-02-19,South,Fanta,AA,21.1,Wednesday,1239,sales_2025-02-19.csv,Carbonated Drink,0
2025-02-19,South,Sprite,AA,21.1,Wednesday,1206,sales_2025-02-19.csv,Carbonated Drink,0
2025-02-19,South,Pepsi,AA,21.1,Wednesday,1200,sales_2025-02-19.csv,Carbonated Drink,0
2025-02-19,South,Golden Milk,AB,21.1,Wednesday,1015,sales_2025-02-19.csv,Plant-Based Drink,0
2025-02-19,South,Almond Drink,AB,21.1,Wednesday,1039,sales_2025-02-19.csv,Plant-Based Drink,0
2025-02-19,South,Oat Latte,AB,21.1,Wednesday,964,sales_2025-02-19.csv,Plant-Based Drink,0
2025-02-19,South,Strawberry Shake,AC,21.1,Wednesday,1302,sales_2025-02-19.csv,Milkshake,0
2025-02-19,South,Chocolate Shake,AC,21.1,Wednesday,1206,sales_2025-02-19.csv,Milkshake,0
2025-02-19,South,Vanilla Shake,AC,21.1,Wednesday,1237,sales_2025-02-19.csv,Milkshake,0
2025-02-19,South,Orange Juice,AD,21.1,Wednesday,1144,sales_2025-02-19.csv,Fruit Juice,0
2025-02-19,South,Apple Juice,AD,21.1,Wednesday,1200,sales_2025-02-19.csv,Fruit Juice,0
2025-02-19,South,Mango Juice,AD,21.1,Wednesday,424,sales_2025-02-19.csv,Fruit Juice,1
2025-02-19,South,Pepsi Max,AE,21.1,Wednesday,1110,sales_2025-02-19.csv,Diet Drink,0
2025-02-19,South,Cola Zero,AE,21.1,Wednesday,1186,sales_2025-02-19.csv,Diet Drink,0
2025-02-19,South,Sprite Zero,AE,21.1,Wednesday,1095,sales_2025-02-19.csv,Diet Drink,0
2025-02-19,South,Kombucha,AF,21.1,Wednesday,2543,sales_2025-02-19.csv,Functional Beverage,1
2025-02-19,South,Coconut Water,AF,21.1,Wednesday,886,sales_2025-02-19.csv,Functional Beverage,0
2025-02-19,South,Isotonic Drink,AF,21.1,Wednesday,1027,sales_2025-02-19.csv,Functional Beverage,0
2025-02-19,East,Coca-Cola,AA,22.0,Wednesday,1634,sales_2025-02-19.csv,Carbonated Drink,1
2025-02-19,East,Fanta,AA,22.0,Wednesday,1578,sales_2025-02-19.csv,Carbonated Drink,0
2025-02-19,East,Sprite,AA,22.0,Wednesday,1561,sales_2025-02-19.csv,Carbonated Drink,0
2025-02-19,East,Pepsi,AA,22.0,Wednesday,1647,sales_2025-02-19.csv,Carbonated Drink,1
2025-02-19,East,Golden Milk,AB,22.0,Wednesday,744,sales_2025-02-19.csv,Plant-Based Drink,0
2025-02-19,East,Almond Drink,AB,22.0,Wednesday,792,sales_2025-02-19.csv,Plant-Based Drink,0
2025-02-19,East,Oat Latte,AB,22.0,Wednesday,848,sales_2025-02-19.csv,Plant-Based Drink,0
2025-02-19,East,Strawberry Shake,AC,22.0,Wednesday,828,sales_2025-02-19.csv,Milkshake,0
2025-02-19,East,Chocolate Shake,AC,22.0,Wednesday,856,sales_2025-02-19.csv,Milkshake,0
2025-02-19,East,Vanilla Shake,AC,22.0,Wednesday,829,sales_2025-02-19.csv,Milkshake,0
2025-02-19,East,Orange Juice,AD,22.0,Wednesday,2550,sales_2025-02-19.csv,Fruit Juice,1
2025-02-19,East,Apple Juice,AD,22.0,Wednesday,1533,sales_2025-02-19.csv,Fruit Juice,0
2025-02-19,East,Mango Juice,AD,22.0,Wednesday,1548,sales_2025-02-19.csv,Fruit Juice,0
2025-02-19,East,Pepsi Max,AE,22.0,Wednesday,1028,sales_2025-02-19.csv,Diet Drink,0
2025-02-19,East,Cola Zero,AE,22.0,Wednesday,1031,sales_2025-02-19.csv,Diet Drink,0
2025-02-19,East,Sprite Zero,AE,22.0,Wednesday,1038,sales_2025-02-19.csv,Diet Drink,0
2025-02-19,East,Kombucha,AF,22.0,Wednesday,1213,sales_2025-02-19.csv,Functional Beverage,0
2025-02-19,East,Coconut Water,AF,22.0,Wednesday,1112,sales_2025-02-19.csv,Functional Beverage,0
2025-02-19,East,Isotonic Drink,AF,22.0,Wednesday,1169,sales_2025-02-19.csv,Functional Beverage,0
2025-02-20,North,Coca-Cola,AA,14.8,Thursday,1393,sales_2025-02-20.csv,Carbonated Drink,0
